zone_id,display_name,state,rtmc,timezone,road,direction,location_description,lane_type,organization,detector_type,latitude,longitude,bearing,default_speed,interval,length
8240,TMS-408-07.3-WB-Rmp,OOCEA,,America/New_York,SR-408,West,TMS-408-07.3-WB,Unknown,FDOT,Radar,28.5460980,-81.4222420,,50,60,0.5000000
8244,TMS-408-08.4-WB,OOCEA,,America/New_York,SR-408,West,TMS-408-08.4-WB,Unknown,FDOT,Radar,28.5381590,-81.4076080,,70,60,0.5000000
8245,TMS-408-08.4-WB-Rmp,OOCEA,,America/New_York,SR-408,West,TMS-408-08.4-WB,Unknown,FDOT,Radar,28.5381590,-81.4076080,,50,60,0.5000000
8252,TMS-408-08.9-WB,OOCEA,,America/New_York,SR-408,West,TMS-408-08.9-WB,Unknown,FDOT,Radar,28.5352940,-81.3997600,,70,60,0.5000000
8253,TMS-408-08.9-WB-Rmp,OOCEA,,America/New_York,SR-408,West,TMS-408-08.9-WB,Unknown,FDOT,Radar,28.5352940,-81.3997600,,50,60,0.5000000
8254,TMS-408-09.2-WB,OOCEA,,America/New_York,SR-408,West,TMS-408-09.2-WB,Unknown,FDOT,Radar,28.5353310,-81.3953870,,70,60,0.5000000
8255,TMS-408-09.2-WB-Rmp,OOCEA,,America/New_York,SR-408,West,TMS-408-09.2-WB,Unknown,FDOT,Radar,28.5353310,-81.3953870,,50,60,0.5000000
8272,TMS-408-09.7-WB,OOCEA,,America/New_York,SR-408,West,TMS-408-09.7-WB,Unknown,FDOT,Radar,28.5354070,-81.3867720,,70,60,0.5000000
8273,TMS-408-09.7-WB-Rmp,OOCEA,,America/New_York,SR-408,West,TMS-408-09.7-WB,Unknown,FDOT,Radar,28.5354070,-81.3867720,,50,60,0.5000000
8274,TMS-408-09.9-WB,OOCEA,,America/New_York,SR-408,West,TMS-408-09.9-WB,Unknown,FDOT,Radar,28.5353710,-81.3818160,,70,60,0.5000000
8275,TMS-408-09.9-WB-RmpA,OOCEA,,America/New_York,SR-408,West,TMS-408-09.9-WB,Unknown,FDOT,Radar,28.5353710,-81.3818160,,50,60,0.5000000
8276,TMS-408-09.9-WB-RmpB,OOCEA,,America/New_York,SR-408,West,TMS-408-09.9-WB,Unknown,FDOT,Radar,28.5353710,-81.3818160,,50,60,0.5000000
8309,TMS-408-11.3-WB,OOCEA,,America/New_York,SR-408,West,TMS-408-11.3-WB,Unknown,FDOT,Radar,28.5384200,-81.3595830,,70,60,0.5000000
8310,TMS-408-11.3-WB-Rmp,OOCEA,,America/New_York,SR-408,West,TMS-408-11.3-WB,Unknown,FDOT,Radar,28.5384200,-81.3595830,,50,60,0.5000000
8313,TMS-408-10.9-WB,OOCEA,,America/New_York,SR-408,West,TMS-408-10.9-WB,Unknown,FDOT,Radar,28.5374480,-81.3659800,,70,60,0.5000000
8314,TMS-408-10.9-WB-Rmp,OOCEA,,America/New_York,SR-408,West,TMS-408-10.9-WB,Unknown,FDOT,Radar,28.5374480,-81.3659800,,50,60,0.5000000
8318,TMS-408-11.6-WB,OOCEA,,America/New_York,SR-408,West,TMS-408-11.6-WB,Unknown,FDOT,Radar,28.5384740,-81.3565480,,70,60,0.5000000
8319,TMS-408-11.6-WB-Rmp,OOCEA,,America/New_York,SR-408,West,TMS-408-11.6-WB,Unknown,FDOT,Radar,28.5384740,-81.3565480,,50,60,0.5000000
8353,TMS-408-12.6-WB,OOCEA,,America/New_York,SR-408,West,TMS-408-12.6-WB,Unknown,FDOT,Radar,28.5386710,-81.3396600,,70,60,0.5000000
8354,TMS-408-12.6-WB-Rmp,OOCEA,,America/New_York,SR-408,West,TMS-408-12.6-WB,Unknown,FDOT,Radar,28.5386710,-81.3396600,,50,60,0.5000000
8376,TMS-408-14.5-WB,OOCEA,,America/New_York,SR-408,West,TMS-408-14.5-WB,Unknown,FDOT,Radar,28.5396800,-81.3071100,,70,60,0.5000000
8377,TMS-408-14.5-WB-Rmp,OOCEA,,America/New_York,SR-408,West,TMS-408-14.5-WB,Unknown,FDOT,Radar,28.5396800,-81.3071100,,50,60,0.5000000
8406,TMS-408-15.9-WB,OOCEA,,America/New_York,SR-408,West,TMS-408-15.9-WB,Unknown,FDOT,Radar,28.5409240,-81.2854540,,70,60,0.5000000
8407,TMS-408-15.9-WB-Rmp,OOCEA,,America/New_York,SR-408,West,TMS-408-15.9-WB,Unknown,FDOT,Radar,28.5409240,-81.2854540,,50,60,0.5000000
8427,TMS-408-15.7-WB,OOCEA,,America/New_York,SR-408,West,TMS-408-15.7-WB,Unknown,FDOT,Radar,28.5396860,-81.2882280,,70,60,0.5000000
8428,TMS-408-15.7-WB-Rmp,OOCEA,,America/New_York,SR-408,West,TMS-408-15.7-WB,Unknown,FDOT,Radar,28.5396860,-81.2882280,,50,60,0.5000000
10899,TMS-408-04.9-WB,OOCEA,,America/New_York,SR-408,West,TMS-408-04.9-WB,Unknown,FDOT,Radar,28.5504660,-81.4612050,,70,60,0.5000000
11874,TMS-408-13.6b-WB,OOCEA,,America/New_York,SR-408,West,TMS-408-13.6b-WB,Unknown,FDOT,Radar,28.5395540,-81.3217080,,70,60,0.5000000
2529,TMS-417-32.5-NB,OOCEA,,America/New_York,SR-417,North,TMS-417-32.5-NB,Unknown,FDOT,Radar,28.5448540,-81.2550230,,70,60,0.5000000
2530,TMS-417-32.5-NB-Rmp,OOCEA,,America/New_York,SR-417,North,TMS-417-32.5-NB,Unknown,FDOT,Radar,28.5453250,-81.2552170,,50,60,0.5000000
2531,TMS-417-34.6-NB,OOCEA,,America/New_York,SR-417,North,TMS-417-34.6-NB,Unknown,FDOT,Radar,28.5727140,-81.2654820,,70,60,0.5000000
2532,TMS-417-34.6-NB-Rmp,OOCEA,,America/New_York,SR-417,North,TMS-417-34.6-NB,Unknown,FDOT,Radar,28.5727140,-81.2654820,,50,60,0.5000000
5900,TMS-417-20.9-NB,OOCEA,,America/New_York,SR-417,North,TMS-417-20.9-NB,Unknown,FDOT,Radar,28.3934820,-81.2526940,,65,60,0.5000000
5988,TMS-417-37.2-NB,OOCEA,,America/New_York,SR-417,North,TMS-417-37.2-NB,Unknown,FDOT,Radar,28.6045730,-81.2541200,,65,60,0.5000000
6035,TMS-417-31.9-NB,OOCEA,,America/New_York,SR-417,North,TMS-417-31.9-NB,Unknown,FDOT,Radar,28.5398410,-81.2518150,,65,60,0.5000000
6044,TMS-417-05.9-NB,OOCEA,,America/New_York,SR-417,North,TMS-417-05.9-NB,Unknown,FDOT,Radar,28.3576050,-81.4824980,,65,60,0.5000000
6046,TMS-417-35.2-NB,OOCEA,,America/New_York,SR-417,North,TMS-417-35.2-NB,Unknown,FDOT,Radar,28.5805140,-81.2609550,,65,60,0.5000000
6167,TMS-417-12.2-NB,OOCEA,,America/New_York,SR-417,North,TMS-417-12.2-NB,Unknown,FDOT,Radar,28.3681160,-81.3887220,,70,60,0.5000000
6173,TMS-417-26.9-NB,OOCEA,,America/New_York,SR-417,North,TMS-417-26.9-NB,Unknown,FDOT,Radar,28.4585940,-81.2311980,,70,60,0.5000000
6314,TMS-417-28.1-NB,OOCEA,,America/New_York,SR-417,North,TMS-417-28.1-NB,Unknown,FDOT,Radar,28.4857200,-81.2411650,,65,60,0.5000000
6315,TMS-417-28.5-NB,OOCEA,,America/New_York,SR-417,North,TMS-417-28.5-NB,Unknown,FDOT,Radar,28.4912520,-81.2428460,,70,60,0.5000000
6317,TMS-417-35.5-NB,OOCEA,,America/New_York,SR-417,North,TMS-417-35.5-NB,Unknown,FDOT,Radar,28.5845950,-81.2575860,,65,60,0.5000000
6318,TMS-417-36.0-NB,OOCEA,,America/New_York,SR-417,North,TMS-417-36.0-NB,Unknown,FDOT,Radar,28.5898520,-81.2530570,,65,60,0.5000000
6324,TMS-417-15.6-NB,OOCEA,,America/New_York,SR-417,North,TMS-417-15.6-NB,Unknown,FDOT,Radar,28.3674460,-81.3321110,,70,60,0.5000000
6630,TMS-417-15.2-NB,OOCEA,,America/New_York,SR-417,North,TMS-417-15.2-NB,Unknown,FDOT,Radar,28.3678530,-81.3386890,,65,60,0.5000000
6642,TMS-417-24.5-NB,OOCEA,,America/New_York,SR-417,North,TMS-417-24.5-NB,Unknown,FDOT,Radar,28.4345930,-81.2288330,,65,60,0.5000000
6689,TMS-417-31.2-NB,OOCEA,,America/New_York,SR-417,North,TMS-417-31.2-NB,Unknown,FDOT,Radar,28.5293340,-81.2506120,,65,60,0.5000000
6701,TMS-417-20.4-NB,OOCEA,,America/New_York,SR-417,North,TMS-417-20.4-NB,Unknown,FDOT,Radar,28.3861790,-81.2586580,,70,60,0.5000000
6758,TMS-417-37.7-NB,OOCEA,,America/New_York,SR-417,North,TMS-417-37.7-NB,Unknown,FDOT,Radar,28.6115300,-81.2581870,,70,60,0.5000000
6789,TMS-417-35.5-SB,OOCEA,,America/New_York,SR-417,North,TMS-417-35.5-SB,Unknown,FDOT,Radar,28.5845950,-81.2582690,,70,60,0.5000000
6854,TMS-417-16.4-NB,OOCEA,,America/New_York,SR-417,North,TMS-417-16.4-NB,Unknown,FDOT,Radar,28.3669710,-81.3236760,,65,60,0.5000000
6873,TMS-417-33.0-NB-Rmp,OOCEA,,America/New_York,SR-417,North,TMS-417-33.0-NB,Unknown,FDOT,Radar,28.5501470,-81.2604130,,50,60,0.5000000
6916,TMS-417-07.5-NB,OOCEA,,America/New_York,SR-417,North,TMS-417-07.5-NB,Unknown,FDOT,Radar,28.3558470,-81.4567550,,65,60,0.5000000
6959,TMS-417-08.2-NB,OOCEA,,America/New_York,SR-417,North,TMS-417-08.2-NB,Unknown,FDOT,Radar,28.3580580,-81.4479110,,70,60,0.5000000
6962,TMS-417-36.9-NB-Rmp,OOCEA,,America/New_York,SR-417,North,TMS-417-36.9-NB,Unknown,FDOT,Radar,28.6012350,-81.2510020,,50,60,0.5000000
6965,TMS-417-28.7-NB,OOCEA,,America/New_York,SR-417,North,TMS-417-28.7-NB,Unknown,FDOT,Radar,28.4941910,-81.2435390,,70,60,0.5000000
6966,TMS-417-33.6-NB,OOCEA,,America/New_York,SR-417,North,TMS-417-33.6-NB,Unknown,FDOT,Radar,28.5567340,-81.2672290,,65,60,0.5000000
7010,TMS-417-07.2-NB,OOCEA,,America/New_York,SR-417,North,TMS-417-07.2-NB,Unknown,FDOT,Radar,28.3546970,-81.4621910,,65,60,0.5000000
7062,TMS-417-21.3-NB-Rmp,OOCEA,,America/New_York,SR-417,North,TMS-417-21.3-NB,Unknown,FDOT,Radar,28.3974210,-81.2491320,,50,60,0.5000000
7091,TMS-417-26.1b-NB,OOCEA,,America/New_York,SR-417,North,TMS-417-26.1b-NB,Unknown,FDOT,Radar,28.4573720,-81.2307260,,70,60,0.5000000
7095,TMS-417-14.5-NB,OOCEA,,America/New_York,SR-417,North,TMS-417-14.5-NB,Unknown,FDOT,Radar,28.3687090,-81.3497150,,70,60,0.5000000
7993,TMS-417-25.0-NB,OOCEA,,America/New_York,SR-417,North,TMS-417-25.0-NB,Unknown,FDOT,Radar,28.4413060,-81.2296550,,70,60,0.5000000
7994,TMS-417-25.0-NB-Rmp,OOCEA,,America/New_York,SR-417,North,TMS-417-25.0-NB,Unknown,FDOT,Radar,28.4413060,-81.2296550,,50,60,0.5000000
7995,TMS-417-26.1a-NB-Rmp,OOCEA,,America/New_York,SR-417,North,TMS-417-26.1a-NB,Unknown,FDOT,Radar,28.4559010,-81.2307260,,50,60,0.5000000
7996,TMS-417-26.1a-NB-Rmp2,OOCEA,,America/New_York,SR-417,North,TMS-417-26.1a-NB,Unknown,FDOT,Radar,28.4559010,-81.2307260,,50,60,0.5000000
7997,TMS-417-13.1-NB,OOCEA,,America/New_York,SR-417,North,TMS-417-13.1-NB,Unknown,FDOT,Radar,28.3680620,-81.3740820,,70,60,0.5000000
7998,TMS-417-13.1-NB-Rmp,OOCEA,,America/New_York,SR-417,North,TMS-417-13.1-NB,Unknown,FDOT,Radar,28.3680620,-81.3740820,,50,60,0.5000000
8017,TMS-417-11.0-NB,OOCEA,,America/New_York,SR-417,North,TMS-417-11.0-NB,Unknown,FDOT,Radar,28.3727480,-81.4049470,,70,60,0.5000000
8018,TMS-417-11.0-NB-Rmp,OOCEA,,America/New_York,SR-417,North,TMS-417-11.0-NB,Unknown,FDOT,Radar,28.3727480,-81.4049470,,50,60,0.5000000
8107,TMS-417-10.1-NB,OOCEA,,America/New_York,SR-417,North,TMS-417-10.1-NB,Unknown,FDOT,Radar,28.3745230,-81.4212100,,70,60,0.5000000
8108,TMS-417-10.1-NB-Rmp,OOCEA,,America/New_York,SR-417,North,TMS-417-10.1-NB,Unknown,FDOT,Radar,28.3745230,-81.4212100,,50,60,0.5000000
8120,TMS-417-36.4-NB,OOCEA,,America/New_York,SR-417,North,TMS-417-36.4-NB,Unknown,FDOT,Radar,28.5940720,-81.2502900,,70,60,0.5000000
8121,TMS-417-36.4-NB-Rmp,OOCEA,,America/New_York,SR-417,North,TMS-417-36.4-NB,Unknown,FDOT,Radar,28.5940720,-81.2502900,,50,60,0.5000000
8280,TMS-417-10.6-NB,OOCEA,,America/New_York,SR-417,North,TMS-417-10.6-NB,Unknown,FDOT,Radar,28.3749230,-81.4125000,,65,60,0.5000000
8281,TMS-417-10.6-NB-Rmp,OOCEA,,America/New_York,SR-417,North,TMS-417-10.6-NB,Unknown,FDOT,Radar,28.3749230,-81.4125000,,50,60,0.5000000
8287,TMS-417-09.4-NB,OOCEA,,America/New_York,SR-417,North,TMS-417-09.4-NB,Unknown,FDOT,Radar,28.3690310,-81.4299260,,65,60,0.5000000
8288,TMS-417-09.4-NB-Rmp,OOCEA,,America/New_York,SR-417,North,TMS-417-09.4-NB,Unknown,FDOT,Radar,28.3690310,-81.4299260,,50,60,0.5000000
8386,TMS-417-27.9-NB,OOCEA,,America/New_York,SR-417,North,TMS-417-27.9-NB,Unknown,FDOT,Radar,28.4822190,-81.2404200,,65,60,0.5000000
8387,TMS-417-27.9-NB-Rmp,OOCEA,,America/New_York,SR-417,North,TMS-417-27.9-NB,Unknown,FDOT,Radar,28.4822190,-81.2404200,,50,60,0.5000000
8449,TMS-417-36.9-NB,OOCEA,,America/New_York,SR-417,North,TMS-417-36.9-NB,Unknown,FDOT,Radar,28.6012350,-81.2510020,,65,60,0.5000000
8451,TMS-417-34.0-NB,OOCEA,,America/New_York,SR-417,North,TMS-417-34.0-NB,Unknown,FDOT,Radar,28.5641260,-81.2669270,,65,60,0.5000000
8452,TMS-417-34.0-NB-Rmp,OOCEA,,America/New_York,SR-417,North,TMS-417-34.0-NB,Unknown,FDOT,Radar,28.5641260,-81.2669270,,50,60,0.5000000
8466,TMS-417-13.9-NB,OOCEA,,America/New_York,SR-417,North,TMS-417-13.9-NB,Unknown,FDOT,Radar,28.3694060,-81.3610030,,65,60,0.5000000
8467,TMS-417-13.9-NB-Rmp,OOCEA,,America/New_York,SR-417,North,TMS-417-13.9-NB,Unknown,FDOT,Radar,28.3694060,-81.3610030,,50,60,0.5000000
8476,TMS-417-17.9-NB,OOCEA,,America/New_York,SR-417,North,TMS-417-17.9-NB,Unknown,FDOT,Radar,28.3718700,-81.2959070,,65,60,0.5000000
8477,TMS-417-17.9-NB-Rmp,OOCEA,,America/New_York,SR-417,North,TMS-417-17.9-NB,Unknown,FDOT,Radar,28.3718700,-81.2959070,,50,60,0.5000000
8480,TMS-417-16.6-NB,OOCEA,,America/New_York,SR-417,North,TMS-417-16.6-NB,Unknown,FDOT,Radar,28.3680660,-81.3146630,,65,60,0.5000000
8481,TMS-417-16.6-NB-Rmp,OOCEA,,America/New_York,SR-417,North,TMS-417-16.6-NB,Unknown,FDOT,Radar,28.3680660,-81.3146630,,50,60,0.5000000
8502,TMS-417-19.3-NB,OOCEA,,America/New_York,SR-417,North,TMS-417-19.3-NB,Unknown,FDOT,Radar,28.3801950,-81.2736960,,65,60,0.5000000
8503,TMS-417-19.3-NB-Rmp,OOCEA,,America/New_York,SR-417,North,TMS-417-19.3-NB,Unknown,FDOT,Radar,28.3801950,-81.2736960,,50,60,0.5000000
8512,TMS-417-21.3-NB,OOCEA,,America/New_York,SR-417,North,TMS-417-21.3-NB,Unknown,FDOT,Radar,28.3974210,-81.2491320,,65,60,0.5000000
8520,TMS-417-18.8-NB,OOCEA,,America/New_York,SR-417,North,TMS-417-18.8-NB,Unknown,FDOT,Radar,28.3771030,-81.2817850,,65,60,0.5000000
8521,TMS-417-18.8-NB-Rmp,OOCEA,,America/New_York,SR-417,North,TMS-417-18.8-NB,Unknown,FDOT,Radar,28.3771030,-81.2817850,,50,60,0.5000000
8531,TMS-417-22.5-NB,OOCEA,,America/New_York,SR-417,North,TMS-417-22.5-NB,Unknown,FDOT,Radar,28.4072550,-81.2325230,,70,60,0.5000000
8532,TMS-417-22.5-NB-Rmp,OOCEA,,America/New_York,SR-417,North,TMS-417-22.5-NB,Unknown,FDOT,Radar,28.4072550,-81.2325230,,50,60,0.5000000
8533,TMS-417-23.0-NB,OOCEA,,America/New_York,SR-417,North,TMS-417-23.0-NB,Unknown,FDOT,Radar,28.4112560,-81.2290040,,70,60,0.5000000
8534,TMS-417-23.0-NB-Rmp,OOCEA,,America/New_York,SR-417,North,TMS-417-23.0-NB,Unknown,FDOT,Radar,28.4112560,-81.2290040,,50,60,0.5000000
8538,TMS-417-23.9-NB,OOCEA,,America/New_York,SR-417,North,TMS-417-23.9-NB,Unknown,FDOT,Radar,28.4261040,-81.2278010,,70,60,0.5000000
8539,TMS-417-23.9-NB-Rmp,OOCEA,,America/New_York,SR-417,North,TMS-417-23.9-NB,Unknown,FDOT,Radar,28.4261040,-81.2278010,,50,60,0.5000000
8540,TMS-417-23.6-NB,OOCEA,,America/New_York,SR-417,North,TMS-417-23.6-NB,Unknown,FDOT,Radar,28.4210400,-81.2276900,,70,60,0.5000000
8541,TMS-417-23.6-NB-Rmp,OOCEA,,America/New_York,SR-417,North,TMS-417-23.6-NB,Unknown,FDOT,Radar,28.4210400,-81.2276900,,50,60,0.5000000
8544,TMS-417-27.3-NB,OOCEA,,America/New_York,SR-417,North,TMS-417-27.3-NB,Unknown,FDOT,Radar,28.4737790,-81.2381360,,70,60,0.5000000
8545,TMS-417-27.3-NB-Rmp,OOCEA,,America/New_York,SR-417,North,TMS-417-27.3-NB,Unknown,FDOT,Radar,28.4737790,-81.2381360,,50,60,0.5000000
8553,TMS-417-30.2-NB,OOCEA,,America/New_York,SR-417,North,TMS-417-30.2-NB,Unknown,FDOT,Radar,28.5141200,-81.2495610,,70,60,0.5000000
8554,TMS-417-30.2-NB-Rmp,OOCEA,,America/New_York,SR-417,North,TMS-417-30.2-NB,Unknown,FDOT,Radar,28.5141200,-81.2495610,,50,60,0.5000000
8557,TMS-417-29.5-NB,OOCEA,,America/New_York,SR-417,North,TMS-417-29.5-NB,Unknown,FDOT,Radar,28.5085870,-81.2469000,,70,60,0.5000000
8558,TMS-417-29.5-NB-Rmp,OOCEA,,America/New_York,SR-417,North,TMS-417-29.5-NB,Unknown,FDOT,Radar,28.5085870,-81.2469000,,50,60,0.5000000
8565,TMS-417-37.0-SB,OOCEA,,America/New_York,SR-417,North,TMS-417-37.0-SB,Unknown,FDOT,Radar,28.6037010,-81.2537670,,70,60,0.5000000
8566,TMS-417-37.0-SB-Rmp,OOCEA,,America/New_York,SR-417,North,TMS-417-37.0-SB,Unknown,FDOT,Radar,28.6037010,-81.2537670,,50,60,0.5000000
8570,TMS-417-33.3-NB,OOCEA,,America/New_York,SR-417,North,TMS-417-33.3-NB,Unknown,FDOT,Radar,28.5532350,-81.2640230,,70,60,0.5000000
8571,TMS-417-33.3-NB-Rmp,OOCEA,,America/New_York,SR-417,North,TMS-417-33.3-NB,Unknown,FDOT,Radar,28.5532350,-81.2640230,,50,60,0.5000000
8581,TMS-417-06.2-NB,OOCEA,,America/New_York,SR-417,North,TMS-417-06.2-NB,Unknown,FDOT,Radar,28.3562510,-81.4767140,,65,60,0.5000000
8582,TMS-417-06.2-NB-Rmp,OOCEA,,America/New_York,SR-417,North,TMS-417-06.2-NB,Unknown,FDOT,Radar,28.3562510,-81.4767140,,50,60,0.5000000
8585,TMS-417-36.7-NB,OOCEA,,America/New_York,SR-417,North,TMS-417-36.7-NB,Unknown,FDOT,Radar,28.5984360,-81.2496900,,65,60,0.5000000
8586,TMS-417-36.7-NB-Rmp,OOCEA,,America/New_York,SR-417,North,TMS-417-36.7-NB,Unknown,FDOT,Radar,28.5984360,-81.2496900,,50,60,0.5000000
8598,TMS-417-22.0-NB,OOCEA,,America/New_York,SR-417,North,TMS-417-22.0-NB,Unknown,FDOT,Radar,28.4029970,-81.2394940,,70,60,0.5000000
8599,TMS-417-22.0-NB-Ramp,OOCEA,,America/New_York,SR-417,North,TMS-417-22.0-NB,Unknown,FDOT,Radar,28.4029970,-81.2394940,,50,60,0.5000000
8600,TMS-417-18.2-NB,OOCEA,,America/New_York,SR-417,North,TMS-417-18.2-NB,Unknown,FDOT,Radar,28.3724180,-81.2903910,,70,60,0.5000000
9178,TMS-417-12.7-NB,OOCEA,,America/New_York,SR-417,North,TMS-417-12.7-NB,Unknown,FDOT,Radar,28.3680220,-81.3797390,,70,60,0.5000000
9179,TMS-417-12.7-NB-Rmp,OOCEA,,America/New_York,SR-417,North,TMS-417-12.7-NB,Unknown,FDOT,Radar,28.3680220,-81.3797390,,50,60,0.5000000
10897,TMS-417-12.2-NB-Rmp,OOCEA,,America/New_York,SR-417,North,TMS-417-12.2-NB,Unknown,FDOT,Radar,28.3681160,-81.3887220,,70,60,0.5000000
11007,TMS-417-16.4-NB,OOCEA,,America/New_York,SR-417,North,TMS-417-16.4-NB,Unknown,FDOT,Radar,28.3670960,-81.3191960,,65,60,0.5000000
11010,TMS-417-17.7-NB,OOCEA,,America/New_York,SR-417,North,TMS-417-17.7-NB,Unknown,FDOT,Radar,28.3713500,-81.2989510,,70,60,0.5000000
11011,TMS-417-17.7-NB-Rmp1,OOCEA,,America/New_York,SR-417,North,TMS-417-17.7-NB,Unknown,FDOT,Radar,28.3713500,-81.2989510,,50,60,0.5000000
11012,TMS-417-16.4b-NB-Rmp,OOCEA,,America/New_York,SR-417,North,TMS-417-16.4b-NB,Unknown,FDOT,Radar,28.3670960,-81.3191960,,50,60,0.5000000
11014,TMS-417-17.7-NB,OOCEA,,America/New_York,SR-417,North,TMS-417-17.7-NB,Unknown,FDOT,Radar,28.3713500,-81.2989510,,70,60,0.5000000
11256,TMS-417-17.7-NB-Rmp2,OOCEA,,America/New_York,SR-417,North,TMS-417-17.7-NB,Unknown,FDOT,Radar,28.3713500,-81.2989510,,50,60,0.5000000
11450,TMS-417-17.9-NB,OOCEA,,America/New_York,SR-417,North,TMS-417-17.9-NB,Unknown,FDOT,Radar,28.3718700,-81.2959070,,65,60,0.5000000
11876,TMS-417-32.7-NB,OOCEA,,America/New_York,SR-417,North,TMS-417-32.7-NB,Unknown,FDOT,Radar,28.5465110,-81.2567580,,70,60,0.5000000
11878,TMS-417-31.9-NB,OOCEA,,America/New_York,SR-417,North,TMS-417-31.9-NB,Unknown,FDOT,Radar,28.5395720,-81.2513200,,65,60,0.5000000
11880,TMS-417-31.9-NB,OOCEA,,America/New_York,SR-417,North,TMS-417-31.9-NB,Unknown,FDOT,Radar,28.5398410,-81.2518150,,70,60,0.5000000
6030,TMS-417-28.7-SB,OOCEA,,America/New_York,SR-417,South,TMS-417-28.7-SB,Unknown,FDOT,Radar,28.4941780,-81.2432560,,70,60,0.5000000
6052,TMS-417-37.7-SB,OOCEA,,America/New_York,SR-417,South,TMS-417-37.7-SB,Unknown,FDOT,Radar,28.6115300,-81.2587100,,70,60,0.5000000
6071,TMS-417-07.2-SB,OOCEA,,America/New_York,SR-417,South,TMS-417-07.2-SB,Unknown,FDOT,Radar,28.3551820,-81.4621910,,65,60,0.5000000
6170,TMS-417-20.4-SB,OOCEA,,America/New_York,SR-417,South,TMS-417-20.4-SB,Unknown,FDOT,Radar,28.3861790,-81.2593460,,70,60,0.5000000
6174,TMS-417-23.0-SB,OOCEA,,America/New_York,SR-417,South,TMS-417-23.0-SB,Unknown,FDOT,Radar,28.4112560,-81.2296480,,70,60,0.5000000
6251,TMS-417-32.5-SB,OOCEA,,America/New_York,SR-417,South,TMS-417-32.5-SB,Unknown,FDOT,Radar,28.5448540,-81.2558690,,70,60,0.5000000
6254,TMS-417-32.5-SB-Rmp,OOCEA,,America/New_York,SR-417,South,TMS-417-32.5-SB,Unknown,FDOT,Radar,28.5448540,-81.2558690,,50,60,0.5000000
6299,TMS-417-15.6-SB,OOCEA,,America/New_York,SR-417,South,TMS-417-15.6-SB,Unknown,FDOT,Radar,28.3678390,-81.3321110,,70,60,0.5000000
6316,TMS-417-28.5-SB,OOCEA,,America/New_York,SR-417,South,TMS-417-28.5-SB,Unknown,FDOT,Radar,28.4912070,-81.2431570,,70,60,0.5000000
6323,TMS-417-15.2-SB,OOCEA,,America/New_York,SR-417,South,TMS-417-15.2-SB,Unknown,FDOT,Radar,28.3681370,-81.3386810,,65,60,0.5000000
6486,TMS-417-18.2-SB,OOCEA,,America/New_York,SR-417,South,TMS-417-18.2-SB,Unknown,FDOT,Radar,28.3739180,-81.2903910,,70,60,0.5000000
6492,TMS-417-05.9-SB,OOCEA,,America/New_York,SR-417,South,TMS-417-05.9-SB,Unknown,FDOT,Radar,28.3578880,-81.4824980,,65,60,0.5000000
6618,TMS-417-16.4-SB,OOCEA,,America/New_York,SR-417,South,TMS-417-16.4-SB,Unknown,FDOT,Radar,28.3670960,-81.3191960,,65,60,0.5000000
6691,TMS-417-35.2-SB,OOCEA,,America/New_York,SR-417,South,TMS-417-35.2-SB,Unknown,FDOT,Radar,28.5805140,-81.2615020,,65,60,0.5000000
6700,TMS-417-14.7-SB,OOCEA,,America/New_York,SR-417,South,TMS-417-14.7-SB,Unknown,FDOT,Radar,28.3689020,-81.3497620,,70,60,0.5000000
6855,TMS-417-20.9-SB,OOCEA,,America/New_York,SR-417,South,TMS-417-20.9-SB,Unknown,FDOT,Radar,28.3934820,-81.2533160,,65,60,0.5000000
6889,TMS-417-07.5-SB,OOCEA,,America/New_York,SR-417,South,TMS-417-07.5-SB,Unknown,FDOT,Radar,28.3563780,-81.4567550,,65,60,0.5000000
6895,TMS-417-28.1-SB,OOCEA,,America/New_York,SR-417,South,TMS-417-28.1-SB,Unknown,FDOT,Radar,28.4857200,-81.2419220,,65,60,0.5000000
6968,TMS-417-31.2-SB,OOCEA,,America/New_York,SR-417,South,TMS-417-31.2-SB,Unknown,FDOT,Radar,28.5293340,-81.2511540,,65,60,0.5000000
6975,TMS-417-08.2-SB,OOCEA,,America/New_York,SR-417,South,TMS-417-08.2-SB,Unknown,FDOT,Radar,28.3583420,-81.4479110,,65,60,0.5000000
7071,TMS-417-31.9-SB,OOCEA,,America/New_York,SR-417,South,TMS-417-31.9-SB,Unknown,FDOT,Radar,28.5395920,-81.2519000,,65,60,0.5000000
7090,TMS-417-12.2-SB,OOCEA,,America/New_York,SR-417,South,TMS-417-12.2-SB,Unknown,FDOT,Radar,28.3681160,-81.3887220,,70,60,0.5000000
7092,TMS-417-26.9-SB,OOCEA,,America/New_York,SR-417,South,TMS-417-26.9-SB,Unknown,FDOT,Radar,28.4585940,-81.2318800,,70,60,0.5000000
7991,TMS-417-26.1-SB,OOCEA,,America/New_York,SR-417,South,TMS-417-26.1-SB,Unknown,FDOT,Radar,28.4574670,-81.2314920,,70,60,0.5000000
7992,TMS-417-26.1-SB-Rmp,OOCEA,,America/New_York,SR-417,South,TMS-417-26.1-SB,Unknown,FDOT,Radar,28.4574670,-81.2314920,,50,60,0.5000000
